numero_processo,classe,assunto,formato,data_ajuizamento,data_ultimo_movimento,ultima_atualizacao,nome_ultimo_movimento,codigo,orgao_julgador
00000720920188260599,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2018-01-14 07:46:16-02:00,2021-06-22 07:01:13-03:00,2024-07-31 04:26:34.274000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00000651720188260599,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2018-01-13 07:11:45-02:00,2021-03-18 12:52:16-03:00,2024-07-31 04:26:20.788000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00066764220188260451,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2018-01-13 07:11:45-02:00,2024-01-09 12:05:37-03:00,2024-03-10 00:59:41.615000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00003004020188260451,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2018-01-12 12:29:03-02:00,2020-11-30 19:54:10-03:00,2024-07-31 21:09:20.659000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00000634720188260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2018-01-12 07:45:06-02:00,2021-05-26 10:57:34-03:00,2024-07-31 04:26:17.882000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00002146920188260451,Ação Penal - Procedimento Ordinário,Ameaça ,Eletrônico,2018-01-11 15:07:43-02:00,2024-01-11 09:35:40-03:00,2024-07-31 21:09:07.128000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00001964820188260451,Ação Penal - Procedimento Ordinário,Corrupção de Menores,Eletrônico,2018-01-11 13:43:48-02:00,2022-04-12 12:06:26-03:00,2024-07-31 21:08:43.305000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00000504820188260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2018-01-10 07:23:26-02:00,2022-06-24 20:50:33-03:00,2024-07-31 04:25:46.884000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00000496320188260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2018-01-10 07:23:12-02:00,2024-04-12 12:13:20-03:00,2024-07-20 03:00:34.009000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00000479320188260599,Ação Penal - Procedimento Ordinário,Furto ,Eletrônico,2018-01-09 07:17:11-02:00,2024-07-16 09:23:43-03:00,2024-07-31 04:25:34.623000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00000400420188260599,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2018-01-08 08:00:04-02:00,2022-11-23 23:48:18-03:00,2024-07-31 04:25:11.836000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00016409420178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-31 07:53:53-02:00,2020-07-23 08:53:56-03:00,2024-07-31 04:23:48.790000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00016391220178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-31 07:53:31-02:00,2023-03-15 11:39:47-03:00,2024-07-31 04:23:48.231000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00016382720178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-31 07:53:09-02:00,2021-09-13 06:10:17-03:00,2024-07-31 04:23:51.118000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00016296520178260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2017-12-30 08:40:24-02:00,2024-04-17 11:57:28-03:00,2024-07-20 02:59:26.930000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00016183620178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-29 07:36:57-02:00,2019-05-07 14:51:22-03:00,2023-08-29 15:58:56.791000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00015932320178260599,Ação Penal - Procedimento Ordinário,Leve,Eletrônico,2017-12-26 09:02:07-02:00,2019-02-04 15:03:26-02:00,2023-08-29 15:58:56.724000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00015923820178260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2017-12-26 08:51:57-02:00,2022-05-23 12:19:57-03:00,2024-07-31 04:22:04.981000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00015915320178260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2017-12-26 08:36:07-02:00,2022-05-31 07:38:16-03:00,2024-07-31 04:21:57.580000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00015846120178260599,Ação Penal - Procedimento Ordinário,Receptação,Eletrônico,2017-12-25 07:11:25-02:00,2022-04-12 12:06:08-03:00,2024-07-31 04:21:49.418000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00015829120178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-24 07:42:44-02:00,2022-04-05 08:10:05-03:00,2024-07-31 04:21:46.922000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00015741720178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-23 07:32:44-02:00,2023-12-06 13:49:41-03:00,2024-07-31 04:21:36.689000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00015603320178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-21 08:11:20-02:00,2022-10-13 08:25:19-03:00,2024-07-31 04:20:53.878000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00015569320178260599,Ação Penal - Procedimento Ordinário,Ameaça ,Eletrônico,2017-12-21 07:35:55-02:00,2022-04-13 07:53:26-03:00,2024-07-31 04:20:36.702000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00015542620178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-21 07:34:00-02:00,2018-07-24 11:00:29-03:00,2023-08-29 15:58:56.687000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00015421220178260599,Ação Penal - Procedimento Ordinário,Ameaça ,Eletrônico,2017-12-19 07:13:36-02:00,2022-08-24 11:36:25-03:00,2024-07-31 04:20:22.370000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00179451520178260451,Procedimento Especial da Lei Antitóxicos,Posse de Drogas para Consumo Pessoal,Eletrônico,2017-12-18 12:18:42-02:00,2020-12-15 13:10:21-03:00,2024-07-31 00:00:42.398000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00015335020178260599,Ação Penal - Procedimento Ordinário,Crimes de Trânsito,Eletrônico,2017-12-17 07:45:36-02:00,2023-09-19 13:56:52-03:00,2024-07-20 02:52:17.513000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00015326520178260599,Ação Penal - Procedimento Ordinário,Crimes do Sistema Nacional de Armas,Eletrônico,2017-12-17 07:39:33-02:00,2022-11-29 13:05:10-03:00,2024-07-31 04:20:05.699000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00015248820178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-16 07:31:25-02:00,2024-07-18 13:31:16-03:00,2024-07-31 04:19:56.709000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00178776520178260451,Ação Penal - Procedimento Ordinário,Adulteração de Sinal Identificador de Veículo Automotor,Eletrônico,2017-12-15 14:43:03-02:00,2022-10-13 08:29:28-03:00,2024-07-30 23:47:28.768000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00178213220178260451,Ação Penal - Procedimento Ordinário,Estelionato,Eletrônico,2017-12-15 11:38:52-02:00,2023-03-16 01:25:34-03:00,2024-07-30 23:46:56.321000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00015205120178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-15 07:39:38-02:00,2018-07-23 09:30:55-03:00,2023-08-29 15:58:56.598000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00177858720178260451,Ação Penal - Procedimento Ordinário,Grave,Eletrônico,2017-12-14 15:56:19-02:00,2021-01-21 06:15:56-03:00,2024-07-31 18:40:26.653000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00177615920178260451,Ação Penal - Procedimento Ordinário,Decorrente de Violência Doméstica,Eletrônico,2017-12-14 14:41:44-02:00,2022-07-26 12:08:15-03:00,2024-07-31 18:40:01.282000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00015188120178260599,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2017-12-14 07:27:16-02:00,2023-03-03 12:22:23-03:00,2024-07-20 02:50:35.736000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00015161420178260599,Ação Penal - Procedimento Ordinário,Roubo Majorado,Eletrônico,2017-12-14 07:24:04-02:00,2018-07-23 10:54:31-03:00,2023-08-29 15:58:56.550000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00010329620178260599,Avaliação para atestar dependência de drogas,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-13 16:36:17-02:00,2018-06-29 07:38:35-03:00,2023-08-29 15:58:57.115000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00176801320178260451,Ação Penal - Procedimento Ordinário,Violação de direito autoral,Eletrônico,2017-12-13 14:29:56-02:00,2020-02-05 09:32:39-03:00,2024-07-31 21:24:53.472000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00015083720178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-12 07:15:30-02:00,2018-09-05 15:06:35-03:00,2023-08-29 15:58:56.472000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00174948720178260451,Ação Penal - Procedimento Ordinário,Estelionato,Eletrônico,2017-12-08 09:20:34-02:00,2023-03-15 00:11:43-03:00,2024-07-31 20:37:03.302000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00174930520178260451,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,Eletrônico,2017-12-08 09:08:31-02:00,2022-07-21 10:03:55-03:00,2024-07-31 20:37:01.983000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00014867620178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-08 08:12:00-02:00,2020-11-09 14:13:51-03:00,2024-07-31 03:56:58.037000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00014771720178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-07 07:13:04-02:00,2018-07-16 14:36:04-03:00,2023-08-29 15:58:56.412000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00014677020178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-12-04 07:53:32-02:00,2019-02-22 13:15:53-03:00,2023-08-29 15:58:56.390000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
01077476320178260050,Ação Penal - Procedimento Ordinário,Estelionato,Eletrônico,2017-12-01 14:11:11-02:00,2024-05-14 09:57:09-03:00,2024-07-30 16:17:31.588000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00171848120178260451,Ação Penal - Procedimento Ordinário,Injúria,Eletrônico,2017-12-01 09:19:31-02:00,2022-03-21 14:36:16-03:00,2024-07-31 22:44:10.452000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00014469420178260599,Ação Penal - Procedimento Ordinário,Homicídio Simples,Eletrônico,2017-11-29 07:32:27-02:00,2024-07-05 13:27:29-03:00,2024-07-31 03:55:32.207000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00140259620188260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-11-27 08:24:14-02:00,2022-11-22 23:30:02-03:00,2024-07-31 22:24:25.151000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00014408720178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-11-27 08:24:14-02:00,2021-03-31 08:00:52-03:00,2024-07-31 03:55:15.785000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00014390520178260599,Ação Penal - Procedimento Ordinário,Receptação,Eletrônico,2017-11-27 08:07:44-02:00,2020-11-11 14:15:09-03:00,2024-07-31 03:55:09.308000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00014304320178260599,Ação Penal - Procedimento Ordinário,Furto ,Eletrônico,2017-11-25 09:04:43-02:00,2022-11-22 23:30:09-03:00,2024-07-31 03:54:53.664000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00167681620178260451,Ação Penal - Procedimento Ordinário,Injúria,Eletrônico,2017-11-24 15:41:21-02:00,2022-11-29 06:47:54-03:00,2024-07-31 00:22:05.151000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00014218120178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-11-24 08:12:30-02:00,2018-09-05 13:41:01-03:00,2023-08-29 15:58:56.229000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00166235720178260451,Ação Penal - Procedimento Ordinário,Estelionato,Eletrônico,2017-11-23 15:06:31-02:00,2023-03-16 01:25:33-03:00,2024-07-31 00:29:20.803000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00166045120178260451,Ação Penal - Procedimento Ordinário,Roubo Majorado,Eletrônico,2017-11-23 14:24:06-02:00,2019-02-19 12:05:37-03:00,2023-08-29 13:41:53.529000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00014096720178260599,Ação Penal - Procedimento Ordinário,Crimes do Sistema Nacional de Armas,Eletrônico,2017-11-22 07:25:08-02:00,2018-10-17 07:53:55-03:00,2023-08-29 15:58:57.038000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00164417120178260451,Ação Penal - Procedimento Sumário,Contravenções Penais,Eletrônico,2017-11-20 10:30:13-02:00,2024-01-23 11:20:49-03:00,2024-07-30 23:41:55.708000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00014044520178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-11-20 07:29:45-02:00,2019-06-06 09:13:06-03:00,2023-08-29 15:58:56.991000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00014036020178260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2017-11-20 07:28:03-02:00,2019-02-05 15:02:01-02:00,2023-08-29 15:58:56.972000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00013975320178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-11-19 07:47:05-02:00,2022-01-17 11:57:03-03:00,2024-07-31 03:53:10.252000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00163377920178260451,Ação Penal - Procedimento Ordinário,Estelionato,Eletrônico,2017-11-17 10:10:09-02:00,2024-05-09 23:22:29-03:00,2024-07-31 00:33:32.902000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00162468620178260451,Ação Penal - Procedimento Ordinário,Injúria,Eletrônico,2017-11-16 09:37:20-02:00,2019-04-15 13:16:09-03:00,2023-08-29 13:41:53.315000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00013715520178260599,Ação Penal - Procedimento Ordinário,Resistência ,Eletrônico,2017-11-14 08:00:55-02:00,2022-09-19 12:43:32-03:00,2024-07-31 03:52:36.701000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00160727720178260451,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2017-11-13 13:23:39-02:00,2020-06-26 07:36:29-03:00,2024-07-30 23:43:32.976000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00160424220178260451,Ação Penal - Procedimento Ordinário,Receptação,Eletrônico,2017-11-13 10:31:28-02:00,2021-02-09 12:16:40-03:00,2024-07-30 23:42:56.890000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00013646320178260599,Ação Penal - Procedimento Ordinário,Receptação,Eletrônico,2017-11-13 08:04:14-02:00,2021-11-24 12:40:33-03:00,2024-07-31 03:52:23.001000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00013637820178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-11-13 07:54:04-02:00,2024-02-23 11:36:58-03:00,2024-07-31 03:52:14.780000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00159523420178260451,Ação Penal - Procedimento Ordinário,Crimes de Trânsito,Eletrônico,2017-11-10 09:18:06-02:00,2024-07-04 06:33:30-03:00,2024-07-30 23:51:13.442000-03:00,Mandado,10065,01 CRIMINAL DE PIRACICABA
00013594120178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-11-10 07:41:42-02:00,2022-07-08 09:29:02-03:00,2024-07-31 03:51:54.098000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00159116720178260451,Ação Penal - Procedimento Ordinário,Injúria,Eletrônico,2017-11-09 15:35:17-02:00,2022-08-24 11:44:40-03:00,2024-07-30 23:50:29.680000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00158501220178260451,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2017-11-09 08:04:55-02:00,2024-07-26 07:36:50-03:00,2024-07-31 18:42:03.892000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00013455720178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-11-07 07:46:04-02:00,2023-02-28 13:06:24-03:00,2024-07-31 03:51:27.022000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00156492020178260451,Carta Precatória Criminal,Jurisdição e Competência,Eletrônico,2017-11-06 15:24:58-02:00,2020-09-10 10:46:10-03:00,2024-07-31 00:38:41.220000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00013412020178260599,Ação Penal - Procedimento Ordinário,Ameaça ,Eletrônico,2017-11-06 08:29:35-02:00,2021-04-05 06:12:44-03:00,2024-07-31 03:51:12.301000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00013395020178260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2017-11-05 07:22:32-02:00,2023-03-03 12:38:38-03:00,2024-07-31 03:50:57.905000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00013212920178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-11-02 07:43:29-02:00,2018-11-23 14:24:02-02:00,2023-08-29 15:58:56.796000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00013195920178260599,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2017-11-02 07:43:00-02:00,2018-07-26 13:51:52-03:00,2023-08-29 15:58:56.782000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00013066020178260599,Ação Penal - Procedimento Ordinário,Roubo Majorado,Eletrônico,2017-10-31 07:16:53-02:00,2018-12-18 15:23:12-02:00,2023-08-29 15:58:56.737000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00153799320178260451,Carta Precatória Criminal,Jurisdição e Competência,Eletrônico,2017-10-30 15:35:42-02:00,2019-07-26 14:29:53-03:00,2023-08-29 13:41:26.580000-03:00,Recebimento,10065,01 CRIMINAL DE PIRACICABA
00152898520178260451,Ação Penal - Procedimento Ordinário,Estelionato,Eletrônico,2017-10-30 08:00:08-02:00,2023-03-16 01:25:31-03:00,2024-07-31 19:04:37.579000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00012866920178260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2017-10-27 08:00:09-02:00,2019-04-02 09:14:43-03:00,2023-08-29 15:58:56.644000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00012840220178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-10-27 07:46:24-02:00,2022-06-24 10:51:06-03:00,2024-07-31 03:48:52.882000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00151279020178260451,Ação Penal - Procedimento Ordinário,Injúria,Eletrônico,2017-10-26 15:00:13-02:00,2023-05-25 12:56:04-03:00,2024-07-19 19:46:56.082000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00150854120178260451,Ação Penal - Procedimento Ordinário,Ameaça ,Eletrônico,2017-10-26 12:52:47-02:00,2022-07-26 10:35:54-03:00,2024-07-30 23:43:09.735000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00012831720178260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2017-10-26 07:14:02-02:00,2018-12-19 13:07:46-02:00,2023-08-29 15:58:56.605000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00012797720178260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2017-10-25 07:31:40-02:00,2021-01-18 10:35:03-03:00,2024-07-31 03:48:40.417000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00012728520178260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2017-10-24 07:41:47-02:00,2020-10-01 11:37:45-03:00,2024-07-31 03:48:21.319000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00012641120178260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2017-10-22 07:52:50-02:00,2022-07-13 20:07:33-03:00,2024-07-31 03:48:00.122000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00012632620178260599,Ação Penal - Procedimento Ordinário,Furto ,Eletrônico,2017-10-22 07:44:44-02:00,2021-11-05 15:49:58-03:00,2024-07-31 03:47:52.315000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00147372320178260451,Ação Penal - Procedimento Ordinário,Falsificação de documento particular ,Eletrônico,2017-10-21 10:35:24-02:00,2022-07-13 12:23:54-03:00,2024-07-30 23:54:38.578000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
